Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
baaltaunt	545	baaltaunt		0	Baal Taunt	baaltaunt	lvl3ghostlydaggers	demon	BaalTaunt		K9	1													1	1		12	12	0	0	33	66				15	15	15				3	3	3	10	10	10	20	20	20																									1																	1									Baal Taunt	A1	1																																														2																																																																																																											0
putriddefiler1	546	putriddefiler1	putriddefiler2	0	Putrid Defiler1	putriddefiler1	lvl3fanofknives	putriddefiler	PutridDefiler		45	1													1	1		6	6	50	35	61	80	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																												1	1							1	1	1	1		1													Impregnate	S1	1																						100	85	75	-50	-40	-33			33	33	33	50			50	50	50	50	33	20	30	100	30	34	2				15	15	15	5	228	378	252	298	64	182	252							160	260	130	220	60	66	121							160	260	65	110	30	33	110																																																	Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A					1			0
putriddefiler2	547	putriddefiler1	putriddefiler3	1	Putrid Defiler2	putriddefiler2	lvl3arrowhailondeath	putriddefiler	PutridDefiler		45	1													1	1		6	6	50	37	62	81	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																												1	1							1	1	1	1		1													Impregnate	S1	1																						100	85	75	-50	-40	-33			33	33	33	50			50	50	50	50	26	35	40	30	50	28	2				15	15	15	5	228	380	252	314	62	184	252							160	260	130	220	60	66	121							160	260	65	110	30	33	110																																																	Act 5 Cast A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) Cast A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) Cast A	Act 5 (H) Champ A	Act 5 (H) Unique A					1			0
putriddefiler3	548	putriddefiler1	putriddefiler4	2	Putrid Defiler3	putriddefiler3	lvl3lightningrodondeath	putriddefiler	PutridDefiler		45	1													1	1		6	6	50	38	63	82	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																												1	1							1	1	1	1		1													Impregnate	S1	1																						100	85	75	-50	-40	-33			33	33	33	50			50	50	50	50	10	23	60	25	60	33	2				15	15	15	5	230	380	252	324	60	176	250							160	260	130	220	60	66	121							160	260	65	110	30	33	110																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B					1			0
putriddefiler4	549	putriddefiler1	putriddefiler5	3	Putrid Defiler4	putriddefiler4	lvl3twinpeaksondeath	putriddefiler	PutridDefiler		45	1													1	1		6	6	50	39	64	83	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																												1	1							1	1	1	1		1													Impregnate	S1	1																						100	85	75	-50	-40	-33			33	33	33	50			50	50	50	50	10	23	60	25	60	33	2				15	15	15	5	228	378	252	332	58	178	252							160	260	130	220	60	66	121							160	260	65	110	30	33	110																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B					1			0
putriddefiler5	550	putriddefiler1		4	Putrid Defiler5	putriddefiler5	lvl3ghostlydaggers	putriddefiler	PutridDefiler		45	1													1	1		6	6	50	40	65	84	putriddefiler	putriddefiler	10	15	15	15				15	15	15	5	5	5																												1	1							1	1	1	1		1													Impregnate	S1	1																						100	85	75	-50	-40	-33			33	33	33	50			50	50	50	50	30	30	40	52	40	38	2				15	15	15	5	228	380	252	342	66	186	250							160	260	130	220	60	66	121							160	260	65	110	30	33	110																																																	Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B					1			0
painworm1	551	painworm1	painworm2	0	Pain Worm1	painworm1	lvl3ghostlydaggers	vilekind	VileDog		46	1													2	2		8	10	50	34	61	80	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1																																				100	85	75	-50	-40	-33																			2				15	15	15	5	130	212	168	10	56	120	250							70	130	170	10	60	66	88							70	130	85	5	30	33	80																																																																			0
painworm2	552	painworm1	painworm3	1	Pain Worm2	painworm2	lvl3fanofknives	vilekind	VileDog		46	1													2	2		8	10	50	35	62	81	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1																																				100	85	75	-50	-40	-33																			2				15	15	15	5	128	212	168	10	64	120	252							70	130	170	10	60	66	88							70	130	85	5	30	33	80																																																																			0
painworm3	553	painworm1	painworm4	2	Pain Worm3	painworm3	lvl3arrowhailondeath	vilekind	VileDog		46	1													2	2		8	10	50	36	63	82	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1																																				100	85	75	-50	-40	-33																			2				15	15	15	5	130	212	168	10	62	122	250							70	130	170	10	60	66	88							70	130	85	5	30	33	80																																																																			0
painworm4	554	painworm1	painworm5	3	Pain Worm4	painworm4	lvl3lightningrodondeath	vilekind	VileDog		46	1													2	2		8	10	50	37	64	83	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1																																				100	85	75	-50	-40	-33																			2				15	15	15	5	130	214	168	10	62	122	252							70	130	170	10	60	66	88							70	130	85	5	30	33	80																																																																			0
painworm5	555	painworm1		4	Pain Worm5	painworm5	lvl3twinpeaksondeath	vilekind	VileDog		46	1													2	2		8	10	50	42	65	84	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1																																				100	85	75	-50	-40	-33																			2				15	15	15	5	128	212	168	12	62	124	250							70	130	170	10	60	66	88							70	130	85	5	30	33	80																																																																			0
bunny	556	bunny		0	Bunny	bunny			Idle		48	1													3	3		2	2	50				bunny	bunny		15	15	15																																						1				1									1																																																												2																																																																																																											0
baalhighpriest	557	baalhighpriest		0	Council Member	baalhighpriest	lvl3ghostlydaggers	councilmember	HighPriest		HP	1													1	1		10	12	0	40	68	93	councilmember	councilmember	11	15	14	13				65	65	65	20	25	25	125	100	75	45	50	50	80	80	80	9	9	9	12	12	12	30	30	30			highpriestlightning							1								1		1			1	1												Hydra	S1	4	ZakarumHeal	S1	4																			100	75	50	-50	-40	-33																							15	15	15	5	380	758	168	450	106	242	186							440	540	200	450	140	154	149							440	540	100	225	70	77	135																																																	Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ B	Act 5 (H) Unique B								0
venomlord	558	venomlord		0	VenomLord	venomlord	lvl3fanofknives	megademon	Megademon		DM	1													2	3		10	16	0	40	68	93	megademon	megademon	10	15	14	13				60	75	90	50	60	65	80	95	97	70	70	70	70	70	70	75	60	45									infernoflame1							1								1		1			1	1												MegademonInferno	S1	4																						100	75	50	-50	-40	-33			70			70			80			100			80			50	2				15	15	15	5	380	758	202	478	114	194	250							600	700	200	478	140	154	220							600	700	100	239	100	110	200																																																	Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H C	Act 5 (H) Champ B	Act 5 (H) Unique B								0
baalcrabstairs	559	baalcrabstairs		0	Baal Crab to Stairs	baalcrabstairs	lvl3arrowhailondeath	demon	BaalToStairs		42	1													1	1		6	6	0	60	70	96	baal	baal		15	15	15				4	4	4																																							1		1	1						1																																				-50	-40	-33			33	33	33	50			50	50	50	50			50	50	50	25																																																																																																									1			0
act5hire1	560	act5hire1	act5hire2	0	Act 5 Hireling 1hs	act5hire1	lvl3lightningrodondeath	human	Hireable		0A	1													1	1		8	14	0	1	1	1	act2hire	act2hire	11	1	1	1				1	1	1																														1	1	1			1	1					1			1	1			1					swor	swor	1																										100	100	100	-50	-50	-50						70						70						35	10							5																																																																																																				0
act5hire2	561	act5hire1		1	Act 5 Hireling 2hs	act5hire2	lvl3twinpeaksondeath	human	Hireable		0A	1													1	1		8	14	0	1	1	1	act2hire	act2hire	11	1	1	1				1	1	1																														1	1	1			1	1					1			1	1			1					swor	none																											100	100	100	-50	-50	-50						70						70						35	10							5																																																																																																				0
baaltentacle1	562	baaltentacle1	baaltentacle2	0	Baal Tentacle	baaltentacle1	lvl3ghostlydaggers	demon	BaalTentacle		44	1													2	2		0	0	0	34	67	87	baaltentacle	baaltentacle	10	15	15	15				70	70	70	24	24	24	10	10	10																									1	1							1					1																																					100	100	100	-50	-40	-33																			2				15	15	15	5	130	212	168		56	174	250							100	160	130		130	143	138							100	160	65		80	88	125																																																																			0
baaltentacle2	563	baaltentacle1	baaltentacle3	1	Baal Tentacle	baaltentacle2	lvl3fanofknives	demon	BaalTentacle		44	1													2	2		0	0	0	35	67	87	baaltentacle	baaltentacle	10	15	15	15				80	80	80	22	22	22	10	10	10																									1	1							1					1																																					100	100	100	-50	-40	-33																			2				15	15	15	5	128	212	168		64	182	252							100	160	130		130	143	138							100	160	65		80	88	125																																																																			0
baaltentacle3	564	baaltentacle1	baaltentacle4	2	Baal Tentacle	baaltentacle3	lvl3arrowhailondeath	demon	BaalTentacle		44	1													2	2		0	0	0	36	67	87	baaltentacle	baaltentacle	10	15	15	15				90	90	90	20	20	20	10	10	10																									1	1							1					1																																					100	100	100	-50	-40	-33																			2				15	15	15	5	130	212	168		62	174	250							100	160	130		130	143	138							100	160	65		80	88	125																																																																			0
baaltentacle4	565	baaltentacle1	baaltentacle5	3	Baal Tentacle	baaltentacle4	lvl3lightningrodondeath	demon	BaalTentacle		44	1													2	2		0	0	0	37	67	87	baaltentacle	baaltentacle	10	15	15	15				90	90	90	18	18	18	10	10	10																									1	1							1					1																																					100	100	100	-50	-40	-33																			2				15	15	15	5	130	214	168		62	184	252							100	160	130		130	143	138							100	160	65		80	88	125																																																																			0
baaltentacle5	566	baaltentacle1		4	Baal Tentacle	baaltentacle5	lvl3twinpeaksondeath	demon	BaalTentacle		44	1													2	2		0	0	0	42	67	87	baaltentacle	baaltentacle	10	15	15	15				90	90	90	16	16	16	10	10	10																									1	1							1					1																																					100	100	100	-50	-40	-33																			2				15	15	15	5	128	212	168		62	186	250							100	160	130		130	143	138							100	160	65		80	88	125																																																																			0
injuredbarb1	567	injuredbarb1		0	Injured Barbarian 1	injuredbarb1	lvl3ghostlydaggers	human	Idle		6z	1													3	3		0	0	0	1	1	1				15	15	15																																					1					1												1																																				-50	-50	-50																			2																																																																																																											0
injuredbarb2	568	injuredbarb2		0	Injured Barbarian 2	injuredbarb2	lvl3fanofknives	human	Idle		7j	1													3	3		0	0	0	1	1	1				15	15	15																																					1					1												1																																				-50	-50	-50																			2																																																																																																											0
injuredbarb3	569	injuredbarb3		0	Injured Barbarian 3	injuredbarb3	lvl3arrowhailondeath	human	Idle		7i	1													3	3		0	0	0	1	1	1				15	15	15																																					1					1												1																																				-50	-50	-50																			2																																																																																																											0
baalclone	570	baalclone		0	Baal Crab Clone	baalclone	lvl3lightningrodondeath	demon	BaalCrabClone		42	1													1	1		6	6	0	60	69	95	baal	baal	14	15	14	12																																													1		1	1	1	1						1							Baal Nova	S3	1	Baal Inferno	seq_baalinferno	1	Baal Tentacle	S2	1	Baal Cold Missiles	A1	1	Baal Clone Teleport	A1	1	Defense Curse	S3	2	Blood Mana	S3	1				100	50	20	-15	-15	-15			15	15	15	33			25	25	25	25	30	20	30	30	30	34	0			1	15	15	15	5	2661	2661	174		212	358	502	212	358	752				3921	3921	320		220	242	275	220	242	250				3921	3921	160		110	121	250	135	149	250																																																													1			0
baalminion1	571	baalminion1	baalminion2	0	Baals Minion	baalminion1	lvl3twinpeaksondeath	demon	BaalMinion		43	1													1	1		8	8	0	55	68	92	baalminion	baalminion	10	15	14	13				90	90	90	85	85	85	50	50	50	17	17	17																						1	1							1		1			1													Smite	A2	1																						100	75	50	-50	-40	-33			50		50	95			95		50	95	26	35	40	30	50	28	2				15	15	15	5	944	1320	174	1268	60	184	502	60	184	476				860	960	270	494	160	176	231	160	176	210				860	960	135	247	80	88	210	80	88	210																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C					1			0
baalminion2	572	baalminion1	baalminion3	1	Baals Minion	baalminion2	lvl3ghostlydaggers	demon	BaalMinion		43	1													1	1		8	8	0	57	68	92	baalminion	baalminion	10	15	14	13				90	90	90	85	85	85	50	50	50	17	17	17																						1	1							1		1			1													Smite	A2	1																						100	75	50	-50	-40	-33			50		50	95			95		50	95	10	23	60	25	60	33	2				15	15	15	5	944	1322	174	1366	64	184	502	64	184	476				860	960	270	494	160	176	231	160	176	210				860	960	135	247	80	88	210	80	88	210																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C					1			0
baalminion3	573	baalminion1		2	Baals Minion	baalminion3	lvl3fanofknives	demon	BaalMinion		43	1													1	1		8	8	0	60	68	92	baalminion	baalminion	10	15	14	13				90	90	90	85	85	85	50	50	50	17	17	17																						1	1							1		1			1													Smite	A2	1																						100	75	50	-50	-40	-33			50		50	95			95		50	95	10	23	60	25	100	33	2				15	15	15	5	952	1332	174	1526	60	180	502	60	180	476				860	960	270	494	160	176	231	160	176	210				860	960	135	247	80	88	210	80	88	210																																														Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C					1			0
worldstoneeffect	574	worldstoneeffect		0	Worldstone Effect	worldstoneeffect			Idle		K9	1													1	1		12	12	0							15	15	15																																					1																	1									Baal Taunt	A1	1																						100	100	100																36	30	40	52	40	38	2																																																																																																											0
sk_archer6	575	sk_archer1	sk_archer7	3	BurningDeadArcher	sk_archer6	lvl3lightningrodondeath	skeleton	SkeletonBow		SK	1	1												3	6		4	4	100	32	58	80	sk_archer	sk_archer	10	15	14	13				80	90	95	15	14	13	50	50	50	5	5	5	12	12	12										skbowarrow6									1							1			1			1	1												SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25			50	25		100			75	33		100	33	20	30	30	30	34	2				15	15	15	5	140	200	200	190	6	34	230							140	200	200	190	70	77	127							140	200	100	95	35	39	115							A1	fire	100	50	80		100	50	80		100	50	80																														Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
sk_archer7	576	sk_archer1	sk_archer8	2	BoneArcher	sk_archer7	lvl3twinpeaksondeath	skeleton	SkeletonBow		SK	1	1												3	6		4	4	100	35	60	71	sk_archer	sk_archer	10	15	14	13				80	92	96	15	14	12	50	50	50	5	5	5	12	12	12										skbowarrow7									1							1			1			1	1												SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25				25	50	110				33	75	100	26	35	40	30	50	28	2				15	15	15	5	140	200	200	190	6	34	230							140	200	200	190	70	77	127							140	200	100	95	35	39	115							A1	cold	100	50	80	25	100	50	80	50	100	50	80	50																													Act 5 H2H A	Act 5 Champ A	Act 5 Unique A		Act 5 (N) H2H A	Act 5 (N) Champ A	Act 5 (N) Unique A		Act 5 (H) H2H A	Act 5 (H) Champ A	Act 5 (H) Unique A								0
sk_archer8	577	sk_archer1	sk_archer9	3	BurningDeadArcher	sk_archer8	lvl3ghostlydaggers	skeleton	SkeletonBow		SK	1	1												3	6		5	5	100	38	61	77	sk_archer	sk_archer	10	15	14	13				85	94	97	15	13	12	50	50	50	5	5	5	12	12	12										skbowarrow6									1							1			1			1	1												SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25			50	25		120			75	33		100	10	23	60	25	60	33	2				15	15	15	5	140	200	200	190	6	34	230							140	200	200	190	70	77	127							140	200	100	95	35	39	115							A1	fire	100	50	80		100	50	80		100	50	80																														Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) H2H B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
